SkinApiId,WeaponName,FinishName,SourceSheet,FNPrice,MWPrice,FTPrice,WWPrice,BSPrice,STFNPrice,STMWPrice,STFTPrice,STWWPrice,STBSPrice,VanillaPrice,VanillaStatTrakPrice
skin_specialist_gloves_emerald_web,Specialist Gloves,Emerald Web,Specialist Gloves,32500,8780,5530,4710,3250,,,,,,,
skin_specialist_gloves_fade,Specialist Gloves,Fade,Specialist Gloves,23050,6220,3910,3340,2300,,,,,,,
skin_specialist_gloves_field_agent,Specialist Gloves,Field Agent,Specialist Gloves,11600,3130,1970,1680,1160,,,,,,,
skin_specialist_gloves_forest_ddpat,Specialist Gloves,Forest DDPAT,Specialist Gloves,3420,920,580,495,340,,,,,,,
skin_specialist_gloves_foundation,Specialist Gloves,Foundation,Specialist Gloves,18850,5090,3200,2730,1880,,,,,,,
skin_specialist_gloves_lt_commander,Specialist Gloves,Lt. Commander,Specialist Gloves,8570,2310,1460,1240,855,,,,,,,
skin_specialist_gloves_marble_fade,Specialist Gloves,Marble Fade,Specialist Gloves,21650,5840,3680,3140,2160,,,,,,,
skin_specialist_gloves_mogul,Specialist Gloves,Mogul,Specialist Gloves,7790,2100,1320,1130,780,,,,,,,
skin_specialist_gloves_tiger_strike,Specialist Gloves,Tiger Strike,Specialist Gloves,16000,4320,2720,2320,1600,,,,,,,
skin_sport_gloves_amphibious,Sport Gloves,Amphibious,Sport Gloves,20650,5580,3510,2990,2070,,,,,,,
skin_sport_gloves_arid,Sport Gloves,Arid,Sport Gloves,7680,2070,1310,1110,770,,,,,,,
skin_sport_gloves_big_game,Sport Gloves,Big Game,Sport Gloves,7110,1920,1210,1030,710,,,,,,,
skin_sport_gloves_bronze_morph,Sport Gloves,Bronze Morph,Sport Gloves,4730,1280,805,685,475,,,,,,,
skin_sport_gloves_hedge_maze,Sport Gloves,Hedge Maze,Sport Gloves,34650,9360,5890,5030,3470,,,,,,,
skin_sport_gloves_nocts,Sport Gloves,Nocts,Sport Gloves,9390,2540,1600,1360,940,,,,,,,
skin_sport_gloves_omega,Sport Gloves,Omega,Sport Gloves,11600,3140,1980,1680,1160,,,,,,,
skin_sport_gloves_pandora_s_box,Sport Gloves,Pandora's Box,Sport Gloves,71240,18500,12000,10500,7000,,,,,,,
skin_sport_gloves_scarlet_shamagh,Sport Gloves,Scarlet Shamagh,Sport Gloves,8260,2230,1400,1200,825,,,,,,,
skin_sport_gloves_slingshot,Sport Gloves,Slingshot,Sport Gloves,17000,4590,2890,2470,1700,,,,,,,
skin_sport_gloves_superconductor,Sport Gloves,Superconductor,Sport Gloves,28750,7760,4890,4170,2880,,,,,,,
skin_sport_gloves_vice,Sport Gloves,Vice,Sport Gloves,31250,8430,5310,4530,3120,,,,,,,
